Transaction Amount,Payment Method,Is Fraudulent,Account Age Days
309.43,credit card,0,340
76.46,debit card,0,62
400.4,credit card,1,7
736.18,bank transfer,0,213
642.5,bank transfer,0,92
223.62,credit card,0,26
256.57,debit card,1,219
128.67,bank transfer,0,158
46.99,bank transfer,0,223
431.41,debit card,1,27
331.82,bank transfer,0,42
297.02,credit card,0,71
27.93,bank transfer,0,352
178.07,bank transfer,0,286
153.94,credit card,0,154
295.87,credit card,0,17
258.72,PayPal,0,196
460.49,bank transfer,0,310
87.68,debit card,0,361
58.06,bank transfer,0,105
120.27,credit card,0,222
55.77,debit card,0,130
416.62,PayPal,0,209
221.06,PayPal,0,113
450.88,credit card,0,305
116.78,PayPal,0,163
66.4,bank transfer,0,318
14.71,credit card,0,267
35.73,PayPal,0,284
212.72,bank transfer,0,116
82.9,debit card,0,235
190.27,debit card,0,152
287.84,PayPal,0,241
27.56,credit card,0,277
86.74,PayPal,0,335
1102.11,debit card,0,361
130.14,debit card,0,110
382.22,credit card,0,82
273.19,bank transfer,0,28
85.85,PayPal,0,210
527.39,PayPal,0,98
259.87,bank transfer,0,252
49.28,debit card,0,340
254.29,credit card,0,228
332.14,bank transfer,0,184
304.92,debit card,0,293
36.68,PayPal,0,337
18.36,debit card,0,245
69.56,debit card,0,3
430.17,debit card,0,214
276.08,PayPal,0,77
47.92,credit card,0,111
88.28,PayPal,0,137
35.99,PayPal,0,260
539.83,bank transfer,0,190
233.29,PayPal,0,282
22.1,credit card,0,31
231.43,debit card,0,298
52.52,debit card,0,326
25.67,PayPal,0,48
43.67,credit card,0,245
326.93,debit card,1,26
78.35,PayPal,0,168
72.96,debit card,0,88
75.59,bank transfer,0,275
109.65,credit card,0,190
124.31,debit card,0,223
259.43,PayPal,0,54
348.63,credit card,0,268
508.48,bank transfer,0,83
109.91,credit card,0,77
270.84,bank transfer,0,37
23.93,debit card,0,136
378.4,bank transfer,0,248
79.32,PayPal,0,194
41.93,credit card,0,241
575.35,bank transfer,0,356
81.23,bank transfer,0,296
216.28,bank transfer,0,249
331.65,bank transfer,0,262
51.54,bank transfer,0,42
739.7,PayPal,1,260
130.68,credit card,0,193
536.18,PayPal,0,110
259.76,credit card,0,218
80.61,bank transfer,0,210
104.36,debit card,0,99
247.98,PayPal,0,106
123.19,bank transfer,0,108
81.22,PayPal,0,347
104.89,PayPal,0,87
108.43,PayPal,0,220
257.03,debit card,0,165
87.64,credit card,0,340
233.8,bank transfer,0,152
143.55,debit card,0,345
11.5,credit card,1,100
87.77,bank transfer,0,258
227.93,bank transfer,0,156
41.32,bank transfer,0,344
63.9,debit card,0,302
147.71,credit card,0,314
98.05,credit card,0,328
106.49,debit card,0,119
304.05,credit card,0,136
716.36,PayPal,0,259
63.64,bank transfer,0,222
13.13,bank transfer,0,340
56.75,PayPal,0,1
32.35,bank transfer,0,344
493.3,credit card,0,327
95.95,credit card,0,157
326.99,PayPal,0,72
121.8,credit card,0,15
125.44,credit card,0,19
32.2,PayPal,0,25
77.01,debit card,0,342
285.25,PayPal,0,123
827.44,credit card,0,66
132.15,debit card,0,91
270.6,bank transfer,0,247
168.98,bank transfer,0,303
408.94,PayPal,0,363
90.5,credit card,0,50
915.45,debit card,0,360
390.74,PayPal,0,364
46.58,bank transfer,0,267
112.08,PayPal,0,363
250.17,PayPal,0,356
26.72,bank transfer,0,191
160.67,credit card,0,20
677.5,bank transfer,0,307
133.55,credit card,0,169
16.26,bank transfer,0,332
201.44,PayPal,0,154
33.49,debit card,0,127
265.63,debit card,0,67
31.29,debit card,0,353
472.79,debit card,0,256
197.43,debit card,0,260
560.92,debit card,0,356
140.08,credit card,0,114
203.5,credit card,0,74
59.68,bank transfer,0,156
420.62,PayPal,0,358
165.24,PayPal,0,346
394.29,debit card,0,281
326.82,credit card,0,119
192.7,bank transfer,0,55
47.74,debit card,0,126
213.32,debit card,0,345
362.96,PayPal,0,185
116.09,PayPal,0,62
952.58,PayPal,0,112
307.49,bank transfer,0,349
627.13,credit card,0,88
11.03,PayPal,0,351
80.54,bank transfer,0,51
24.82,debit card,0,174
122.88,PayPal,0,288
225.6,credit card,0,216
362.64,bank transfer,0,196
282.91,bank transfer,0,278
79.5,bank transfer,0,304
141.24,debit card,0,64
201.07,bank transfer,0,248
135.38,bank transfer,0,150
73.71,bank transfer,1,22
426.01,credit card,0,301
44.54,debit card,0,349
35.99,debit card,0,314
145.95,credit card,0,249
1194.4499999999998,credit card,1,31
51.85,debit card,0,88
478.96,bank transfer,0,159
711.39,bank transfer,0,10
59.8,PayPal,0,107
16.16,debit card,0,323
115.92,bank transfer,0,192
149.81,PayPal,0,214
133.96,bank transfer,0,126
73.28,PayPal,0,268
64.57,credit card,0,219
108.62,PayPal,0,88
72.26,PayPal,0,32
208.67,debit card,0,56
179.61,credit card,0,246
205.99,debit card,0,81
173.9,debit card,0,251
60.44,PayPal,0,106
405.13,PayPal,0,200
687.27,credit card,0,234
61.44,debit card,0,225
63.93,PayPal,0,171
488.01,credit card,0,115
213.04,credit card,0,333
109.96,credit card,0,232
504.01,credit card,0,315
214.26,credit card,0,220
299.63,debit card,0,304
65.11,PayPal,0,47
21.86,bank transfer,0,167
33.46,bank transfer,0,63
50.08,credit card,0,140
478.39,PayPal,0,228
71.95,debit card,0,23
279.04,bank transfer,0,181
26.93,credit card,0,140
16.74,PayPal,0,134
181.49,credit card,0,325
53.93,bank transfer,0,139
205.12,credit card,0,364
170.25,bank transfer,0,193
10.21,bank transfer,0,356
141.15,PayPal,0,153
675.17,bank transfer,0,183
14.76,bank transfer,0,242
31.34,debit card,0,188
512.61,PayPal,0,64
2658.5,bank transfer,1,201
249.23,PayPal,0,82
47.32,bank transfer,1,2
101.13,credit card,0,338
93.96,PayPal,0,361
50.52,debit card,0,189
558.06,debit card,0,223
37.4,bank transfer,0,151
226.11,PayPal,0,284
156.46,credit card,0,127
32.25,debit card,0,264
178.32,debit card,0,264
498.59,bank transfer,0,307
181.18,debit card,0,250
37.18,PayPal,0,354
217.93,debit card,0,190
326.89,credit card,0,203
464.68,debit card,0,105
44.18,debit card,0,81
207.98,bank transfer,0,189
106.66,bank transfer,1,48
611.09,credit card,0,339
19.82,credit card,0,45
130.72,credit card,0,199
135.53,PayPal,0,63
94.9,debit card,0,305
79.98,credit card,0,338
11.4,PayPal,0,215
162.98,PayPal,0,267
983.74,bank transfer,0,220
151.36,debit card,0,194
473.8,PayPal,0,37
89.23,debit card,0,234
67.64,debit card,0,206
16.63,credit card,0,310
381.05,credit card,0,194
716.25,bank transfer,0,5
579.22,PayPal,0,294
195.42,debit card,0,45
105.74,PayPal,0,308
13.56,bank transfer,0,361
150.12,debit card,0,185
15.61,bank transfer,0,66
159.97,bank transfer,0,332
40.99,debit card,0,257
216.44,debit card,0,258
262.1,bank transfer,0,177
180.62,debit card,0,9
539.54,PayPal,0,82
11.98,credit card,0,115
27.81,credit card,0,176
63.51,bank transfer,1,138
51.0,debit card,0,133
222.8,debit card,0,9
148.31,debit card,0,183
221.44,PayPal,0,348
267.95,bank transfer,1,119
444.68,debit card,0,57
45.49,credit card,0,187
540.64,debit card,0,348
191.22,debit card,0,88
325.19,bank transfer,0,298
331.49,debit card,0,173
95.78,bank transfer,0,97
244.7,credit card,0,130
196.66,credit card,1,23
157.95,bank transfer,0,241
86.81,bank transfer,0,93
17.54,credit card,0,136
88.73,bank transfer,0,39
341.81,bank transfer,0,311
178.88,debit card,0,193
134.08,debit card,0,3
13.11,bank transfer,0,290
164.42,bank transfer,0,176
215.05,debit card,0,358
141.49,bank transfer,0,63
86.28,credit card,0,41
123.62,debit card,0,71
60.56,debit card,0,155
246.83,bank transfer,0,259
653.51,bank transfer,0,237
41.48,bank transfer,0,315
44.89,PayPal,0,151
288.52,credit card,0,327
118.25,bank transfer,1,363
67.09,debit card,0,162
246.9,debit card,0,62
183.6,PayPal,0,318
89.31,bank transfer,0,196
148.41,PayPal,1,73
267.38,PayPal,0,171
10.5,credit card,0,70
34.41,credit card,0,6
170.13,credit card,0,203
559.85,debit card,0,231
241.54,PayPal,0,187
150.35,bank transfer,0,203
75.55,debit card,0,178
165.25,debit card,0,285
546.21,credit card,0,294
324.36,debit card,0,39
21.98,PayPal,0,73
237.4,bank transfer,0,178
26.39,credit card,0,328
545.18,bank transfer,0,69
290.08,debit card,0,276
54.58,bank transfer,0,289
178.37,debit card,0,224
513.17,debit card,0,113
124.97,PayPal,0,161
57.64,bank transfer,0,185
354.79,credit card,0,150
354.25,credit card,1,150
130.3,bank transfer,0,226
30.51,debit card,0,241
184.95,debit card,1,270
185.87,debit card,0,95
437.9,bank transfer,0,85
836.44,credit card,0,303
599.3,debit card,0,343
671.35,credit card,0,120
142.07,bank transfer,0,335
36.69,bank transfer,0,83
236.95,debit card,0,16
615.92,PayPal,0,4
71.14,debit card,0,91
141.28,bank transfer,0,116
157.97,PayPal,0,317
18.38,credit card,0,273
300.83,PayPal,0,330
330.04,debit card,0,193
300.64,credit card,0,179
13.34,credit card,0,163
58.43,debit card,0,27
202.76,bank transfer,0,353
253.32,PayPal,0,41
146.79,PayPal,0,172
1362.35,PayPal,1,23
95.02,debit card,0,331
325.29,PayPal,0,167
42.96,bank transfer,0,60
787.07,credit card,1,14
106.29,bank transfer,0,99
123.4,bank transfer,0,307
237.24,debit card,0,21
72.99,debit card,0,283
214.15,debit card,0,142
76.13,PayPal,0,140
300.23,PayPal,0,110
205.15,debit card,0,297
173.24,credit card,0,208
580.0,PayPal,0,84
103.52,credit card,0,44
1529.95,credit card,1,7
106.62,debit card,0,196
228.07,debit card,0,359
128.11,bank transfer,0,88
871.3,debit card,1,200
10.35,credit card,0,124
84.43,credit card,0,273
72.41,PayPal,0,76
591.26,bank transfer,0,154
68.04,PayPal,0,220
94.74,credit card,0,290
1564.3000000000002,debit card,1,163
125.96,credit card,0,323
1893.28,bank transfer,0,55
13.84,PayPal,0,41
211.77,bank transfer,0,35
101.31,credit card,0,161
82.66,credit card,0,141
80.79,PayPal,0,86
96.18,debit card,0,288
471.61,debit card,0,104
368.08,PayPal,0,1
220.65,debit card,0,185
119.84,bank transfer,0,320
496.73,debit card,0,106
132.63,debit card,0,308
155.25,bank transfer,0,364
184.53,credit card,0,239
45.64,credit card,0,91
718.06,debit card,0,314
72.03,PayPal,0,71
226.5,credit card,0,181
56.16,credit card,0,63
135.13,credit card,0,350
478.61,bank transfer,0,55
43.09,bank transfer,0,320
128.42,credit card,0,87
244.54,bank transfer,0,61
42.79,bank transfer,0,6
220.51,credit card,0,135
110.93,PayPal,0,60
566.41,debit card,0,163
36.91,debit card,0,77
319.18,PayPal,0,220
620.99,bank transfer,0,250
312.63,credit card,0,132
155.38,PayPal,0,229
94.87,debit card,0,143
38.87,bank transfer,0,24
408.63,PayPal,0,198
177.08,bank transfer,0,297
264.02,PayPal,0,25
179.6,credit card,0,201
405.62,PayPal,0,43
194.54,credit card,0,364
144.57,debit card,0,314
62.46,debit card,0,214
305.68,PayPal,0,184
200.13,PayPal,0,320
62.29,debit card,0,23
160.3,PayPal,0,230
278.19,debit card,1,10
310.87,PayPal,0,76
198.72,PayPal,0,66
52.23,credit card,0,70
23.54,debit card,0,226
29.79,debit card,0,39
221.27,credit card,0,222
314.84,PayPal,0,216
15.22,bank transfer,0,135
95.61,PayPal,0,189
573.97,debit card,0,3
35.48,debit card,0,257
882.05,PayPal,1,27
88.15,credit card,0,109
282.87,bank transfer,0,218
142.32,PayPal,0,258
342.4,credit card,0,41
45.67,bank transfer,0,335
94.12,debit card,0,364
182.54,PayPal,0,277
217.4,bank transfer,0,145
274.29,debit card,0,170
202.95,PayPal,0,280
53.14,bank transfer,0,347
215.03,debit card,0,293
320.29,debit card,0,247
42.55,debit card,0,114
11.42,bank transfer,1,9
263.84,bank transfer,0,302
248.55,credit card,0,133
86.78,debit card,0,150
115.89,PayPal,0,275
12.85,PayPal,0,39
291.03,PayPal,0,179
43.94,debit card,0,169
153.37,PayPal,0,132
215.77,bank transfer,0,3
276.87,PayPal,0,149
63.47,bank transfer,0,262
218.96,bank transfer,0,7
27.48,PayPal,0,186
99.12,PayPal,0,350
371.18,credit card,0,23
20.05,credit card,0,16
170.14,bank transfer,0,84
177.85,debit card,0,88
96.83,PayPal,0,249
138.97,bank transfer,0,31
321.37,PayPal,1,162
168.68,PayPal,0,347
42.32,debit card,1,3
82.34,PayPal,1,75
159.32,debit card,1,89
405.99,PayPal,0,227
757.88,credit card,0,239
26.1,PayPal,0,291
39.84,debit card,0,78
170.75,PayPal,0,153
239.65,bank transfer,0,304
142.03,PayPal,0,245
329.29,debit card,0,321
10.22,credit card,1,23
156.71,bank transfer,0,76
20.39,bank transfer,0,239
309.6,debit card,0,122
18.58,bank transfer,0,210
358.05,credit card,0,68
128.08,bank transfer,0,280
49.26,credit card,0,204
176.31,bank transfer,0,189
180.41,credit card,0,185
218.01,credit card,0,101
391.64,bank transfer,0,301
89.89,bank transfer,0,247
320.54,PayPal,0,217
404.29,PayPal,0,332
538.87,PayPal,1,43
282.65,PayPal,0,155
60.19,credit card,0,323
140.83,PayPal,0,15
458.55,debit card,0,354
1077.2,PayPal,1,23
55.42,bank transfer,0,264
55.15,debit card,0,9
590.71,PayPal,0,13
64.9,PayPal,0,105
253.77,debit card,0,166
414.13,bank transfer,0,230
200.79,bank transfer,1,218
322.12,PayPal,0,213
121.25,debit card,0,236
18.55,debit card,0,155
389.67,bank transfer,0,297
206.86,PayPal,1,21
36.86,PayPal,0,180
181.44,debit card,0,174
134.95,debit card,0,293
61.58,bank transfer,0,275
139.23,credit card,0,304
220.68,PayPal,0,222
31.93,PayPal,0,93
88.71,PayPal,0,258
42.04,bank transfer,0,329
279.41,debit card,0,345
38.31,bank transfer,0,118
766.86,PayPal,0,24
67.37,debit card,0,80
166.94,debit card,0,189
111.22,PayPal,0,313
41.4,bank transfer,0,303
244.8,credit card,0,308
706.98,credit card,1,9
511.55,PayPal,0,178
95.88,credit card,0,340
197.76,debit card,0,218
29.66,debit card,0,133
316.07,bank transfer,0,354
148.38,debit card,0,288
37.42,debit card,0,262
93.68,debit card,1,25
174.1,bank transfer,1,61
114.57,debit card,0,184
49.8,credit card,0,162
657.56,debit card,1,244
586.35,PayPal,1,189
296.02,bank transfer,0,129
42.54,bank transfer,0,277
112.5,debit card,0,246
12.23,bank transfer,0,353
90.71,credit card,0,239
70.79,PayPal,0,260
16.32,PayPal,0,198
150.15,debit card,0,52
50.44,PayPal,0,240
67.13,debit card,0,364
73.52,debit card,0,247
66.5,PayPal,0,300
994.1,debit card,0,73
35.26,credit card,0,257
64.45,debit card,0,358
335.06,debit card,0,118
167.46,debit card,0,261
39.81,debit card,0,362
330.15,credit card,1,10
1138.77,credit card,0,163
146.53,bank transfer,0,83
741.13,credit card,0,195
440.03,bank transfer,0,114
268.08,bank transfer,0,176
58.17,PayPal,0,328
211.01,debit card,0,343
114.65,debit card,0,21
188.18,bank transfer,0,309
94.66,debit card,0,293
26.24,debit card,0,209
86.68,credit card,0,274
28.18,bank transfer,0,255
134.83,credit card,1,12
88.44,bank transfer,0,339
251.43,credit card,0,241
135.03,PayPal,0,202
21.1,debit card,0,175
167.38,debit card,0,256
130.2,bank transfer,0,363
560.86,credit card,0,182
15.1,credit card,0,97
154.78,PayPal,0,327
146.04,credit card,0,276
707.6,credit card,0,258
53.06,debit card,0,330
50.04,credit card,0,211
666.07,PayPal,0,288
255.26,debit card,0,161
39.38,bank transfer,0,103
188.64,PayPal,0,129
534.33,bank transfer,0,15
171.03,debit card,0,81
167.64,debit card,0,358
28.96,bank transfer,0,203
293.63,credit card,0,88
553.35,bank transfer,0,235
282.94,debit card,0,53
275.99,debit card,0,239
117.81,debit card,0,83
717.26,PayPal,0,359
480.04,credit card,0,109
39.21,credit card,0,209
176.6,bank transfer,0,156
59.83,credit card,0,163
61.44,debit card,0,37
40.09,credit card,0,274
581.11,PayPal,0,314
148.14,credit card,0,259
338.66,bank transfer,0,25
15.89,PayPal,0,184
197.34,PayPal,0,20
11.18,PayPal,0,297
317.15,debit card,0,113
155.02,debit card,0,343
259.94,PayPal,0,181
156.63,credit card,0,95
183.17,PayPal,0,74
101.99,credit card,0,240
804.6,bank transfer,0,235
49.18,bank transfer,0,227
317.34,credit card,0,53
453.29,debit card,0,148
96.39,debit card,0,276
398.58,bank transfer,0,363
195.69,credit card,0,286
113.23,bank transfer,0,152
59.27,credit card,0,48
540.44,PayPal,0,339
125.87,PayPal,0,80
99.44,bank transfer,0,295
205.84,PayPal,0,15
270.64,bank transfer,0,313
130.98,bank transfer,0,293
210.75,PayPal,0,222
329.06,debit card,0,74
228.36,bank transfer,0,223
57.4,PayPal,0,123
387.09,bank transfer,0,362
77.14,PayPal,0,295
106.02,PayPal,0,339
58.1,bank transfer,0,60
279.85,debit card,0,180
166.79,bank transfer,0,77
396.11,credit card,0,271
250.63,credit card,1,10
173.01,PayPal,0,143
58.98,credit card,0,86
91.19,bank transfer,0,116
225.69,PayPal,0,329
143.79,bank transfer,0,242
79.13,bank transfer,0,124
205.91,debit card,0,21
68.85,PayPal,0,342
65.22,bank transfer,0,327
103.12,debit card,0,116
23.51,PayPal,0,28
121.14,credit card,0,151
140.3,credit card,0,278
52.03,credit card,0,290
68.29,credit card,0,119
341.69,credit card,0,341
185.36,bank transfer,0,210
742.09,PayPal,0,134
777.88,debit card,0,283
171.2,PayPal,0,92
72.19,PayPal,0,105
806.66,bank transfer,0,253
357.99,credit card,0,293
53.59,debit card,0,22
153.92,debit card,0,194
647.96,debit card,0,99
25.91,PayPal,1,264
102.55,bank transfer,0,106
73.9,debit card,0,51
30.41,credit card,0,14
99.72,credit card,0,215
196.05,PayPal,0,64
67.9,credit card,1,77
127.69,bank transfer,0,271
548.04,debit card,0,23
225.46,credit card,0,28
28.13,debit card,0,93
149.71,PayPal,0,42
590.98,credit card,0,285
14.74,bank transfer,0,274
74.13,PayPal,0,48
347.81,PayPal,0,285
430.41,PayPal,0,145
142.89,bank transfer,0,288
79.85,bank transfer,0,197
238.05,PayPal,0,4
244.99,bank transfer,0,142
12.57,credit card,0,298
11.54,PayPal,0,234
97.5,PayPal,0,309
384.06,credit card,0,212
436.18,bank transfer,0,130
33.82,bank transfer,0,70
412.3,bank transfer,0,305
852.95,bank transfer,1,313
55.71,debit card,0,256
105.3,debit card,1,15
11.4,bank transfer,0,229
89.31,bank transfer,0,359
21.41,debit card,0,275
106.68,bank transfer,0,120
229.13,PayPal,0,302
181.66,PayPal,0,103
83.33,PayPal,0,225
69.05,debit card,0,147
73.9,credit card,0,149
396.74,bank transfer,0,122
60.14,credit card,0,135
23.89,debit card,0,93
254.23,PayPal,0,258
20.06,PayPal,0,297
55.49,credit card,0,232
61.85,debit card,0,227
235.96,credit card,0,50
98.66,debit card,0,186
276.54,credit card,0,114
29.16,credit card,0,269
78.69,PayPal,0,86
101.39,PayPal,0,241
288.23,bank transfer,0,68
55.91,bank transfer,0,71
75.37,PayPal,0,276
29.3,PayPal,0,262
36.91,PayPal,0,202
132.59,debit card,0,164
180.64,bank transfer,0,353
118.94,PayPal,0,47
20.19,debit card,0,332
27.86,bank transfer,0,128
322.04,bank transfer,0,106
36.77,bank transfer,0,123
105.99,PayPal,0,158
599.73,PayPal,0,84
109.61,PayPal,0,204
41.6,debit card,0,115
97.73,bank transfer,1,75
43.33,debit card,0,303
111.06,bank transfer,0,88
232.67,debit card,0,361
95.18,PayPal,0,337
29.22,bank transfer,0,172
154.44,debit card,0,260
49.73,debit card,0,201
279.99,credit card,0,126
106.48,PayPal,0,327
217.08,credit card,0,289
27.58,PayPal,0,268
66.83,bank transfer,1,1
132.57,debit card,0,102
100.57,PayPal,0,223
96.95,credit card,0,121
228.69,credit card,0,15
12.97,PayPal,0,355
212.26,credit card,1,16
75.0,credit card,0,92
298.36,PayPal,0,218
92.15,bank transfer,0,364
81.77,debit card,0,312
105.22,bank transfer,0,182
282.82,bank transfer,0,243
125.21,credit card,0,339
21.85,debit card,0,286
26.54,debit card,0,315
187.89,debit card,0,226
288.95,PayPal,0,323
103.56,bank transfer,0,56
26.13,PayPal,0,325
21.78,PayPal,0,231
277.58,bank transfer,0,183
100.22,PayPal,0,208
57.3,PayPal,0,188
169.32,bank transfer,0,332
70.77,debit card,0,355
847.56,credit card,0,57
58.49,debit card,0,126
559.55,bank transfer,0,204
53.72,debit card,0,199
408.18,credit card,0,71
467.37,bank transfer,0,29
239.17,debit card,0,59
432.87,credit card,0,313
25.74,debit card,0,230
30.55,debit card,0,197
274.69,credit card,0,151
51.15,debit card,0,123
410.24,credit card,0,172
121.99,bank transfer,0,63
180.65,bank transfer,0,75
251.3,bank transfer,0,164
193.34,PayPal,0,210
242.64,debit card,0,142
31.72,credit card,0,139
121.38,debit card,0,44
21.29,bank transfer,0,331
661.32,PayPal,0,223
227.54,debit card,0,306
153.22,PayPal,0,294
478.21,debit card,0,253
137.11,bank transfer,0,202
72.06,bank transfer,0,12
106.36,PayPal,0,151
41.71,PayPal,0,145
221.13,bank transfer,0,237
170.75,PayPal,0,245
467.47,debit card,0,33
782.94,credit card,0,136
424.96,bank transfer,0,81
238.63,PayPal,0,21
1664.6,PayPal,1,2
404.75,credit card,0,85
435.23,bank transfer,0,285
318.54,PayPal,0,89
36.57,credit card,1,11
585.46,bank transfer,0,298
